"NURSE_JVSCALE_PC_0_INTERVENTION","II. Parent-Child Intervention"
"NURSE_JVSCALE_PC_1_INTERVENTION_CMT","Comments on Parent-Child Intervention"
"NURSE_JVSCALE_SELF_0_EFFICACY","III. Goal Setting/Building Self-Efficacy/Behavior Change"
"NURSE_JVSCALE_SELF_1_EFFICACY_CMT","Comments on Goal Setting/Building Self-Efficacy/Behavior Change"
"NURSE_JVSCALE_THERAPEUTIC_0_CHAR","V. Therapeutic Characteristics"
"NURSE_JVSCALE_THERAPEUTIC_0_CHAR_CMT","Comments on Therapeutic Characteristics"
"NURSE_MILEAGE_0_VIS","Total Miles"
"NURSE_PERSONAL_0_NAME","Nurse Home Visitor Name:"
"NURSE_PERSONAL_0_NAME_LAST","Nurse Home Visitor Name"
"NURSE_PRIMARY_ROLE","Primary Role"
"NURSE_PRIMARY_ROLE_FTE","Primary Role FTE"
"NURSE_PROFESSIONAL_1_ADMIN_ASST_FTE","XXX FTE as data entry / administrative (only for administrative asst.)"
"NURSE_PROFESSIONAL_1_HOME_VISITOR_FTE","XXX FTE as nurse home visitor"
"NURSE_PROFESSIONAL_1_NEW_ROLE","XXX New Role: (check all that apply)"
"NURSE_PROFESSIONAL_1_OTHER_FTE","XXX FTE as other (program coordinator, administrator, etc.)"
"NURSE_PROFESSIONAL_1_SUPERVISOR_FTE","XXX FTE as supervisor"
"NURSE_PROFESSIONAL_1_TOTAL_FTE","*Total FTE*"
"NURSE_SECONDARY_ROLE","Secondary Role"
"NURSE_SECONDARY_ROLE_FTE","Secondary Role FTE"
"NURSE_STATUS_0_CHANGE_LEAVE_END","Returned from Leave. Date"
"NURSE_STATUS_0_CHANGE_LEAVE_START","On Leave. Date"
"NURSE_STATUS_0_CHANGE_SPECIFIC","If promoted to Supervisor, please choose specific change in role below:"
"NURSE_STATUS_0_CHANGE_START_DATE","New Role Start Date:"
"","(Only enter if recording a change in role)"
"NURSE_STATUS_0_CHANGE_TERMINATE_DATE","Last date working at this Implementing Agency;"
"","End Date:"
"NURSE_STATUS_0_CHANGE_TRANSFER","XXX Staff transferring to another NFP site"
"NURSE_STATUS_TERM_REASON","Reason for leaving?"
"NURSE_STATUS_TERM_REASON_OTHER","If other, please specify:"
"NURSE_SUPERVISION_0_MIN","Time spent for 1:1 supervision in minutes:"
"NURSE_SUPERVISION_0_STAFF_OTHER","If the staff conducting supervision's name does not appear in the drop down menu, please enter it here:"
"NURSE_SUPERVISION_0_STAFF_SUP","Staff conducting supervision:"
"NURSE_TEAM_NAME","Team Name:"
"NURSE_TEAM_START_DATE","Team Start Date:"
"","(Date staff started working on the team indicated in the Team Name field)"
"REFERRAL_ADDITIONAL_DIMISSAL_REASON","Additional dismissal reason:"
"REFERRAL_ADDITIONAL_NOTES","Additional Referral Notes:"
"REFERRAL_ADDITIONAL_SOURCE","Goodwill Referral Source:"
"REFERRAL_PROSPECT_0_FOLLOWUP_NURSE","Follow-Up Nurse Home Visitor:"
"REFERRAL_PROSPECT_0_MARKETING_SOURCE","Please specify source:"
"REFERRAL_PROSPECT_0_NOTES","Contact Log"
"REFERRAL_PROSPECT_0_SOURCE_CODE","XXX. Referral Source Code"
"REFERRAL_PROSPECT_0_WAIT_LIST","Waiting List"
"REFERRAL_PROSPECT_DEMO_0_NAME_LAST","Last Name"
"REFERRAL_PROSPECT_DEMO_1_CELL","Cell Phone"
"REFERRAL_PROSPECT_DEMO_1_DOB","DOB"
"REFERRAL_PROSPECT_DEMO_1_EDD","EDD at referral"
"REFERRAL_PROSPECT_DEMO_1_EMAIL","E-mail"
"REFERRAL_PROSPECT_DEMO_1_NAME_FIRST","First Name"
"REFERRAL_PROSPECT_DEMO_1_PHONE_HOME","Home Phone"
"REFERRAL_PROSPECT_DEMO_1_PLANG","Primary Language"
"REFERRAL_PROSPECT_DEMO_1_STREET","Address - Street"
"REFERRAL_PROSPECT_DEMO_1_STREET2","Address - Street2"
"REFERRAL_PROSPECT_DEMO_1_WORK","Work Phone"
"REFERRAL_PROSPECT_DEMO_1_ZIP","Address - City, State and Zip Code"
"REFERRAL_SOURCE_PRIMARY_0_NAME","Primary Source Name"
"REFERRAL_SOURCE_PRIMARY_1_LOCATION","Primary Source Location and Phone"
"REFERRAL_SOURCE_SECONDARY_0_NAME","Secondary Source Name"
"REFERRAL_SOURCE_SECONDARY_1_LOCATION","Secondary Source Location and Phone"
"REFERRALS_TO_0_FORM_TYPE","The referrals were made in:"
"SERIVCE_REFER_0_OTHER1_DESC","a."
"SERIVCE_REFER_0_OTHER2_DESC","b."
"SERIVCE_REFER_0_OTHER3_DESC","c."
"SERVICE_REFER_0_ADOPTION","*41. Adoption Services*"
"SERVICE_REFER_0_ALCOHOL_ABUSE","11. Alcohol Abuse"
"SERVICE_REFER_0_BIRTH_EDUC_CLASS","*33. Child birth education classes*"
"SERVICE_REFER_0_CHARITY","*37. Charitable Services (food bank, clothing, furniture, etc.)*"
"SERVICE_REFER_0_CHILD_CARE","*28. Child Care Referral Services*"
"SERVICE_REFER_0_CHILD_SUPPORT","*40. Child Support*"
"SERVICE_REFER_0_CPS","7. Child Protective Services"
"SERVICE_REFER_0_DENTAL","*42. Dental Services*"
"SERVICE_REFER_0_DEVELOPMENTAL_DISABILITY","*25. Developmental Disabilities (Adult)*"
"SERVICE_REFER_0_DRUG_ABUSE","12. Drug Abuse"
"SERVICE_REFER_0_FOODSTAMP","2. Food Stamps"
"SERVICE_REFER_0_GED","35. GED/Alternative High School"
"SERVICE_REFER_0_HIGHER_EDUC","36. Further education beyond high school"
"SERVICE_REFER_0_HOUSING","*30. Housing*"
"SERVICE_REFER_0_INTERVENTION","*26. Early Childhood Intervention *"
"SERVICE_REFER_0_IPV","6. Intimate Partner Violence"
"SERVICE_REFER_0_JOB_TRAINING","*29. Job Training and Employment*"
"SERVICE_REFER_0_LACTATION","*34. Lactation support*"
"SERVICE_REFER_0_LEGAL_CLIENT","*38. Legal Services*"
"SERVICE_REFER_0_MEDICAID","13. Medicaid"
"SERVICE_REFER_0_MENTAL","8. Mental health treatment or therapy"
"SERVICE_REFER_0_OTHER","*43. Other, specify:*"
"SERVICE_REFER_0_PATERNITY","*39. Paternity*"
"SERVICE_REFER_0_PCP","XXX. 19-24. Primary care provider"
"SERVICE_REFER_0_PCP_R2","19-24. Primary care provider"
"SERVICE_REFER_0_PREVENT_INJURY","*32. Injury Prevention (car seat, smoke alarms, etc.)*"
"SERVICE_REFER_0_PRIVATE_INSURANCE","15. Private insurance"
"SERVICE_REFER_0_RELATIONSHIP_COUNSELING","9. Relationship counseling"
"SERVICE_REFER_0_SCHIP","14. SCHIP (State Children’s Health Insurance Program)"
"SERVICE_REFER_0_SMOKE","10. Smoking Cessation"
"SERVICE_REFER_0_SOCIAL_SECURITY","3. Social Security/Social Security Disability"
"SERVICE_REFER_0_SPECIAL_NEEDS","18. Children with Special Health Care Needs"
"SERVICE_REFER_0_SUBSID_CHILD_CARE","5. Subsidized Child Care"
"SERVICE_REFER_0_TANF","1. TANF/Welfare"
"SERVICE_REFER_0_TRANSPORTATION","*31. Transportation*"
"SERVICE_REFER_0_UNEMPLOYMENT","4. Unemployment Benefits"
"SERVICE_REFER_0_WIC_CLIENT","*27. WIC*"
"SERVICE_REFER_INDIAN_HEALTH","17. Indian Health Service"
"SERVICE_REFER_MILITARY_INS","16. Military insurance (Tricare)"
"SERVICE_USE_0_ADOPTION_CLIENT","*Client: 41. Adoption Services*"
"SERVICE_USE_0_ALCOHOL_ABUSE_CLIENT","Client: 11. Alcohol Abuse"
"SERVICE_USE_0_BIRTH_EDUC_CLASS_CLIENT","*Client: 33. Child birth education classes*"
"SERVICE_USE_0_CHARITY_CLIENT","*Client: 37. Charitable Services (food bank, clothing, furniture, etc.)*"
"SERVICE_USE_0_CHILD_CARE_CLIENT","*Client: 28. Child Care Referral Services*"
"SERVICE_USE_0_CHILD_OTHER1","Child: 43. Other (a)"
"SERVICE_USE_0_CHILD_OTHER2","Child: 43. Other (b)"
"SERVICE_USE_0_CHILD_OTHER3","Child: 43. Other (c)"
"SERVICE_USE_0_CHILD_SUPPORT_CLIENT","*Client: 40. Child Support*"
"SERVICE_USE_0_CPS_CHILD","Child: 7. Child Protective Services"
"SERVICE_USE_0_CPS_CLIENT","Client: 7. Child Protective Services"
"SERVICE_USE_0_DENTAL_CHILD","*Child: 42. Dental Services*"
"SERVICE_USE_0_DENTAL_CLIENT","*Client: 42. Dental Services*"
"SERVICE_USE_0_DEVELOPMENTAL_DISABILITY_CLIENT","*Client: 25. Developmental Disabilities (Adult)*"
"SERVICE_USE_0_DRUG_ABUSE_CLIENT","Client: 12. Drug Abuse"
"SERVICE_USE_0_FOODSTAMP_CLIENT","Client: 2. Food Stamps"
"SERVICE_USE_0_GED_CLIENT","Client: 35. GED/Alternative High School"
"SERVICE_USE_0_HIGHER_EDUC_CLIENT","Client: 36. Further education beyond high school"
"SERVICE_USE_0_HOUSING_CLIENT","*Client: 30. Housing*"
"SERVICE_USE_0_INTERVENTION","*Child: 26. Early Childhood Intervention*"
"SERVICE_USE_0_INTERVENTION_45DAYS","If 2 or 5 was selected, was the child evaluated within 45 days of referral?"
"SERVICE_USE_0_IPV_CLIENT","Client: 6. Intimate Partner Violence"
"SERVICE_USE_0_JOB_TRAINING_CLIENT","*Client: 29. Job Training and Employment*"
"SERVICE_USE_0_LACTATION_CLIENT","*Client: 34. Lactation support*"
"SERVICE_USE_0_LEGAL_CLIENT","*Client: 38. Legal Services*"
"SERVICE_USE_0_MEDICAID_CHILD","Child: 13. Medicaid"
"SERVICE_USE_0_MEDICAID_CLIENT","Client: 13. Medicaid"
"SERVICE_USE_0_MENTAL_CLIENT","Client: 8. Mental health treatment or therapy"
"SERVICE_USE_0_OTHER1","Client: 43. Other (a)"
"SERVICE_USE_0_OTHER1_DESC","43. Specify other (a)"
"SERVICE_USE_0_OTHER2","Client: 43. Other (b)"
"SERVICE_USE_0_OTHER2_DESC","43. Specify Other (b)"
"SERVICE_USE_0_OTHER3","Client: 43. Other (c)"
"SERVICE_USE_0_OTHER3_DESC","43. Specify other (c)"
"SERVICE_USE_0_PATERNITY_CLIENT","*Client: 39. Paternity*"
"SERVICE_USE_0_PCP_CLIENT","Client: 19. Primary care provider - sick client"
"SERVICE_USE_0_PCP_SICK_CHILD","Child: 23. Primary care provider - sick child"
"SERVICE_USE_0_PCP_WELL_CHILD","Child: 24. Primary care provider - well child"
"SERVICE_USE_0_PCP_WELL_CLIENT","XXX Client: 18. Primary care provider - well client (prenatal, postpartum & well-woman care)"
"SERVICE_USE_0_PREVENT_INJURY_CLIENT","*Client: 32. Injury Prevention (car seat, smoke alarms, etc.)*"
"SERVICE_USE_0_PRIVATE_INSURANCE_CHILD","Child: 15. Private Insurance"
"SERVICE_USE_0_PRIVATE_INSURANCE_CLIENT","Client: 15. Private Insurance"
"SERVICE_USE_0_RELATIONSHIP_COUNSELING_CLIENT","Client: 9. Relationship counseling"
"SERVICE_USE_0_SCHIP_CHILD","Child: 14. SCHIP (State Children's Health Insurance Program)"
"SERVICE_USE_0_SCHIP_CLIENT","Client: 14. SCHIP (State Children's Health Insurance Program)"
"SERVICE_USE_0_SMOKE_CLIENT","Client: 10. Smoking Cessation"
"SERVICE_USE_0_SOCIAL_SECURITY_CLIENT","Client: 3. Social Security/Social Security Disability"
"SERVICE_USE_0_SPECIAL_NEEDS_CHILD","Child: 18. Children with Special Health Care Needs"
"SERVICE_USE_0_SPECIAL_NEEDS_CLIENT","Client: 18. Children with Special Health Care Needs"
"SERVICE_USE_0_SUBSID_CHILD_CARE_CLIENT","Client: 5. Subsidized Child Care"
"SERVICE_USE_0_TANF_CLIENT","Client: 1. TANF/Welfare"
"SERVICE_USE_0_TRANSPORTATION_CLIENT","*Client: 31. Transportation*"
"SERVICE_USE_0_UNEMPLOYMENT_CLIENT","Client: 4. Unemployment Benefits"
"SERVICE_USE_0_WIC_CLIENT","*Client: 27. WIC (Supplemental Nutrition Program for Women, Infants and Children)*"
"SERVICE_USE_INDIAN_HEALTH_CHILD","Child: 17. Indian Health Service"
"SERVICE_USE_INDIAN_HEALTH_CLIENT","Client: 17. Indian Health Service"
"SERVICE_USE_MILITARY_INS_CHILD","Child: 16. Military insurance (Tricare)"
"SERVICE_USE_MILITARY_INS_CLIENT","Client: 16. Military insurance (Tricare)"
"SERVICE_USE_PCP_CLIENT_POSTPARTUM","Client: 21. Primary care provider - well client - postpartum"
"SERVICE_USE_PCP_CLIENT_PRENATAL","Client: 20. Primary care provider - well client - prenatal care"
"SERVICE_USE_PCP_CLIENT_WELLWOMAN","Client: 22. Primary care provider - well client - well-woman care"
"STAFF_XFER_CLIENTS","Have the clients that the nurse will retain been transferred to the new team?"
"STAFF_XFER_FROM_TEAM_A","Team staff is transferring FROM:"
"STAFF_XFER_LAST_DAY_TEAM_A","Staff's last day with team:"
"STAFF_XFER_NAME","Name of staff transferring:"
"STAFF_XFER_NEW_TEAM_B","Team name the staff is transferring TO:"
"STAFF_XFER_PRIMARY_FTE","Primary Role FTE on new team:"
"STAFF_XFER_PRIMARY_ROLE","Primary role on new team:"
"STAFF_XFER_SECOND_FTE","Secondary Role FTE on new team:"
"STAFF_XFER_SECOND_ROLE","Secondary role on new team (if applicable):"
"STAFF_XFER_START_DATE_TEAM_B","Start date on new team:"
"STAFF_XFER_SUP_PROMO","If staff is being promoted to supervisor, please select one of the following:"
"TX_FUNDING_SOURCE_12MO_PP","Funding source:"
"TX_FUNDING_SOURCE_2MO_PP","Funding source:"
"TX_FUNDING_SOURCE_6MO_PP","Funding source:"
"TX_FUNDING_SOURCE_INTAKE","Funding source:"
"TX_FUNDING_SOURCE_THIRD_TRI","Funding source:"
"WA_HVEF_SUPPLEMENT_DELAYED_PREG","1. On this visit, did you provide education or counseling to this client about the benefits of delayed pregnancies? *(DISCONTINUE ANSWERING THIS QUESTION AFTER THE CHILD IS THREE MONTHS OF AGE)*"
"WA_HVEF_SUPPLEMENT_IPV","2. In this home visit, *did you identify for the first time that this client is in an intimate partner violence relationship?*"
"workshop","How well did you like the workshop today?"
"NEW_HIRE_0_REASON_NFP_WORK_DESC","If so, please describe when, where and under what name:"
"NEW_HIRE_0_START_DATE","Start Date:"
"NEW_HIRE_0_START_DATE","NFP Start Date"
"NEW_HIRE_0_TEAM_NAME","Team Name:"
"NEW_HIRE_1_DOB","New Hire Month and Day of Birth-mm/dd: <br>(this helps the NSO identify duplicate contacts)"
"NEW_HIRE_1_NAME_FIRST","New hire first name:"
"NEW_HIRE_1_NAME_FIRST","New Hire First Name:"
"NEW_HIRE_1_PREVIOUS_WORK_AGENCY","Agency:"
"NEW_HIRE_1_PREVIOUS_WORK_CITY","City:"
"NEW_HIRE_1_PREVIOUS_WORK_DATE1","If so, from when (mm/yyyy):"
"NEW_HIRE_1_PREVIOUS_WORK_DATE2","to when (mm/yyyy):"
"NEW_HIRE_1_PREVIOUS_WORK_NAME","Under what name(s):"
"NEW_HIRE_1_PREVIOUS_WORK_STATE","State:"
"NEW_HIRE_1_REPLACE_STAFF_TERM","Termination Date of Staff Person being replaced:"
"NEW_HIRE_1_ROLE","Role in NFP Program:"
"NEW_HIRE_ADDITIONAL_INFO","Additional information regarding ETO/NSO systems set-up for new hire:"
"NEW_HIRE_ADDRESS_0_ZIP","Zip Code:"
"NEW_HIRE_ADDRESS_1_CITY","City:"
"NEW_HIRE_ADDRESS_1_STATE","State:"
"NEW_HIRE_ADDRESS_1_STATE_OTHR","If other, please indicate:"
"NEW_HIRE_ADDRESS_1_STREET","Agency street/shipping address:"
"NEW_HIRE_ADDRESS_1_STREET","Agency Street/shipping address:"
"NEW_HIRE_ER_0_LNAME","Last Name:"
"NEW_HIRE_ER_1_FNAME","Emergency Contact First Name:"
"NEW_HIRE_ER_1_PHONE","Phone number (xxx-xxx-xxxx):"
"NEW_HIRE_SUP_0_EMAIL","New Hire Supervisor Email:"
"NEW_HIRE_SUP_0_EMAIL","Supervisor&#39;s email:"
"NEW_HIRE_SUP_0_NAME","Supervisor:"
"NEW_HIRE_SUP_0_NAME","New Hire Supervisor Full Name"
"NEW_HIRE_SUP_0_NAME_OTHR","Supervisor name if not listed in the drop down menu:"
"NEW_HIRE_SUP_0_PHONE","New Hire Supervisor Phone (xxx-xxx-xxxx):"
"NEW_HIRE_SUP_0_PHONE","Supervisor&#39;s phone:"
"NFP_NSP_6000","Testing 6000+"
"NURSE_ASSESS_ DATA_0_USES","Uses data to improve individual practice and overall program outcomes."
"NURSE_ASSESS_ DATA_1_USES_CMT","Comments on: Uses data to improve individual practice and overall program outcomes"
"NURSE_ASSESS_6DOMAINS_0_UTILIZES","Nurse home visitor assesses and plans interventions across all six domains of functioning."
"NURSE_ASSESS_6DOMAINS_1_UTILIZES_CMT","Comments on: Nurse home visitor assesses and plans interventions across all six domains of functioning"
"NURSE_ASSESS_ADAPTS_PRACTICE_0_TO_CULTURE","Nurse home visitor adapts practice to client’s culture, values and beliefs."
"NURSE_ASSESS_ADAPTS_PRACTICE_0_TO_CULTURE_CMT","Comments on: Nurse home visitor adapts practice to client’s culture, values and beliefs"
"NURSE_ASSESS_BOUNDARIES_0_THERAPEUTIC","Establishes and maintains therapeutic boundaries."
"NURSE_ASSESS_BOUNDARIES_0_THERAPEUTIC_CMT","Comments on: Establishes and maintains therapeutic boundaries"
"NURSE_ASSESS_CARE_0_SELF","Practices self-care to maintain emotional and physical well-being."
"NURSE_ASSESS_CARE_0_SELF_CMT","Comments on: Practices self-care to maintain emotional and physical well-being"
"NURSE_ASSESS_COMMUNITY_0_RELATIONSHIPS_PARTNERS","Builds and maintains relationships with community partners, referring parties, colleagues inside and outside agencies."
"NURSE_ASSESS_COMMUNITY_0_RELATIONSHIPS_PARTNERS_CMT","Comments on: Builds and maintains relationships with community partners, referring parties, colleagues inside and outside agencies"
"NURSE_ASSESS_CONTRIBUTES_0_TO_TEAM","Contributes to the team in an open and supportive manner."
"NURSE_ASSESS_CONTRIBUTES_0_TO_TEAM_CMT","Comments on: Contributes to the team in an open and supportive manner"
"NURSE_ASSESS_CULTURE_0_IMPACT","Nurse home visitor seeks to understand the impact of culture, values and beliefs on the client’s perspective, expectations, behaviors and decisions."
"NURSE_ASSESS_CULTURE_0_IMPACT_CMT","Comments on: Nurse home visitor seeks to understand the impact of culture, values and beliefs"
"NURSE_ASSESS_DOCUMENTATION_0_TIMELY","Completes documentation in a timely an accurate manner."
"NURSE_ASSESS_DOCUMENTATION_0_TIMELY_CMT","Comments on: Completes documentation in a timely an accurate manner"
"NURSE_ASSESS_FIDELITY_0_PRACTICES","Practices with fidelity to the NFP model"
"NURSE_ASSESS_FIDELITY_0_PRACTICES_CMT","Comments on: Practices with fidelity to the NFP model"
"NURSE_ASSESS_GOALS_0_SETTING_ACHIEVING","Nurse home visitor uses strategies that support clients in setting and achieving goals."
"NURSE_ASSESS_GOALS_0_SETTING_ACHIEVING_CMT","Comments on: Nurse home visitor uses strategies that support clients in setting and achieving goals"
"NURSE_ASSESS_GUIDELINES_0_ADAPTS","Nurse home visitor adapts visit guidelines to needs of individual families."
"NURSE_ASSESS_GUIDELINES_0_ADAPTS_CMT","Comments on: Nurse home visitor adapts visit guidelines to needs of individual families"
"NURSE_ASSESS_MOTIVATIONAL_0_INTERVIEW_TECHNIQUES","Nurse home visitor utilizes Motivational Interviewing (MI) techniques to engage clients when discussing behavior change."
"NURSE_ASSESS_MOTIVATIONAL_0_INTERVIEW_TECHNIQUES_CMT","Comments on: Nurse home visitor utilizes Motivational Interviewing (MI) techniques to engage clients when discussing behavior change"
"NURSE_ASSESS_PRIORITIES_0_EST_MNG_TIME","Communicates with supervisor to establish priorities and manages time to fulfill responsibilities."
"NURSE_ASSESS_PRIORITIES_0_EST_MNG_TIME_CMT","Comments on: Communicates with supervisor to establish priorities and manages time to fulfill responsibilities"
"NURSE_ASSESS_QUALITIES_0_THERAPEUTIC","Demonstrates therapeutic qualities/characteristics (dependability, empathy, trust, respect, professional intimacy and power)."
"NURSE_ASSESS_QUALITIES_0_THERAPEUTIC_CMT","Comments on: Demonstrates therapeutic qualities/characteristics"
"NURSE_ASSESS_REFLECTION_0_SELF","Uses self-assessment and reflection to determine areas of strength and opportunities for growth."
"NURSE_ASSESS_REFLECTION_0_SELF_CMT","Comments on: Uses self-assessment and reflection to determine areas of strength and opportunities for growth"
"NURSE_ASSESS_REGULAR_0_SUPERVISION","Actively engages in regular supervision and follow up."
"NURSE_ASSESS_REGULAR_0_SUPERVISION_CMT","Comments on: Actively engages in regular supervision and follow up"
"NURSE_ASSESS_RELATIONSHIPS_0_THERAPEUTIC","Establishes therapeutic relationships with clients."
"NURSE_ASSESS_RELATIONSHIPS_0_THERAPEUTIC_CMT","Comments on: Establishes therapeutic relationships with clients"
"NURSE_ASSESS_RESOURCES_0_IDENTIFY_UTILIZE","Actively assists clients to identify and utilize appropriate community resources to address their needs and goals."
"NURSE_ASSESS_RESOURCES_0_IDENTIFY_UTILIZE_CMT","Comments on: Actively assists clients to identify and utilize appropriate community resources to address their needs and goals"
"NURSE_ASSESS_SELF_ADVOCACY_0_BUILD","Assists client in building self-advocacy skills in her community"
"NURSE_ASSESS_SELF_ADVOCACY_0_BUILD_CMT","Comments on: Assists client in building self-advocacy skills in her community"
"NURSE_ASSESS_THEORIES_0_PRINCIPLES","Nurse home visitor applies theories and principles integral to implementation of NFP model."
"NURSE_ASSESS_THEORIES_0_PRINCIPLES_CMT","Comments on: Nurse home visitor applies theories and principles integral to implementation of NFP model"
"NURSE_ASSESS_UNDERSTAND_0_GOALS","Demonstrates a clear understanding of the vision and goals of the NFP model (or program?) and communicates this understanding through words and actions in a manner that supports (or inspires?) other team members to focus on the vision and goals."
"NURSE_ASSESS_UNDERSTAND_0_GOALS_CMT","Comments on: Demonstrates a clear understanding of the vision and goals of the NFP model"
"NURSE_EDUCATION_0_NURSING_DEGREES","What is your education preparation in nursing? (Check highest degree only)"
"NURSE_EDUCATION_1_OTHER_DEGREES","Have you completed any further educational degrees in other fields? (check highest degree only)"
"NURSE_JVSCALE_GUIDE_0_LINES","I. Use of Home Visit Structure/Visit Guidelines/Program Domains"
"NURSE_JVSCALE_GUIDE_1_LINES_CMT","Comments on Use of Home Visit Structure/Visit Guidelines/Program Domains"
"NURSE_JVSCALE_MOTIV_1_INTERVIEW","IV. Use of Motivational Interviewing and Client Centered Principles"
"NURSE_JVSCALE_MOTIV_1_INTERVIEW_CMT","Comments on Use of Motivational Interviewing and Client Centered Principles"
"NURSE_JVSCALE_PC_0_INTERVENTION","II. Parent-Child Intervention"
"NURSE_JVSCALE_PC_1_INTERVENTION_CMT","Comments on Parent-Child Intervention"
"NURSE_JVSCALE_SELF_0_EFFICACY","III. Goal Setting/Building Self-Efficacy/Behavior Change"
"NURSE_JVSCALE_SELF_1_EFFICACY_CMT","Comments on Goal Setting/Building Self-Efficacy/Behavior Change"
"NURSE_JVSCALE_THERAPEUTIC_0_CHAR","V. Therapeutic Characteristics"
"NURSE_JVSCALE_THERAPEUTIC_0_CHAR_CMT","Comments on Therapeutic Characteristics"
"NURSE_MILEAGE_0_VIS","Total Miles"
"NURSE_PERSONAL_0_NAME","Nurse Home Visitor Name"
"NURSE_PERSONAL_0_NAME","Nurse Home Visitor"
"NURSE_PERSONAL_0_NAME","<br>Nurse Home Visitor Name"
"NURSE_PERSONAL_0_NAME","Nurse Home Visitor Name:"
"NURSE_PERSONAL_0_NAME","Case Manager/NHV:"
"NURSE_PERSONAL_0_NAME_LAST","Nurse Home Visitor Name"
"NURSE_PRIMARY_ROLE","Primary Role"
"NURSE_PRIMARY_ROLE_FTE","Primary Role FTE"
"NURSE_PROFESSIONAL_1_ADMIN_ASST_FTE","FTE as data entry / administrative (only for administrative asst.)"
"NURSE_PROFESSIONAL_1_ADMIN_ASST_FTE","XXX FTE as data entry / administrative (only for administrative asst.)"
"NURSE_PROFESSIONAL_1_HOME_VISITOR_FTE","XXX FTE as nurse home visitor"
"NURSE_PROFESSIONAL_1_HOME_VISITOR_FTE","FTE as nurse home visitor"
"NURSE_PROFESSIONAL_1_NEW_ROLE","XXX New Role: (check all that apply)"
"NURSE_PROFESSIONAL_1_NEW_ROLE","New Role: (check all that apply)"
"NURSE_PROFESSIONAL_1_OTHER_FTE","XXX FTE as other (program coordinator, administrator, etc.)"
"NURSE_PROFESSIONAL_1_OTHER_FTE","FTE as &#34;other&#34; (program coordinator, administrator, etc.)"
"NURSE_PROFESSIONAL_1_SUPERVISOR_FTE","XXX FTE as supervisor"
"NURSE_PROFESSIONAL_1_SUPERVISOR_FTE","FTE as supervisor"
"NURSE_PROFESSIONAL_1_TOTAL_FTE","*Total FTE*"
"NURSE_SECONDARY_ROLE","Secondary  Role"
"NURSE_SECONDARY_ROLE_FTE","Secondary Role FTE"
"NURSE_STATUS_0_CHANGE_LEAVE_END","Returned from Leave. Date"
"NURSE_STATUS_0_CHANGE_LEAVE_START","On Leave. Date"
"NURSE_STATUS_0_CHANGE_SPECIFIC","If promoted to Supervisor, please choose specific change in role below:"
"NURSE_STATUS_0_CHANGE_SPECIFIC","If Supervisor checked, please fill out specific change in role below:"
"NURSE_STATUS_0_CHANGE_START_DATE","New Role Start Date:<br />(Only enter if recording a change in role)"
"NURSE_STATUS_0_CHANGE_START_DATE","New Role Start Date:"
"NURSE_STATUS_0_CHANGE_TERMINATE_DATE","Last date working at this Implementing Agency; <br>End Date:"
"NURSE_STATUS_0_CHANGE_TRANSFER","Staff transferring to another NFP site"
"NURSE_STATUS_0_CHANGE_TRANSFER","XXX Staff transferring to another NFP site"
"NURSE_STATUS_TERM_REASON","Reason for leaving?"
"NURSE_STATUS_TERM_REASON_OTHER","If other, please specify:"
"NURSE_SUPERVISION_0_MIN","Time spent for 1:1 supervision in minutes:"
"NURSE_SUPERVISION_0_STAFF_OTHER","If the staff conducting supervision's name does not appear in the drop down menu, please enter it here:"
"NURSE_SUPERVISION_0_STAFF_SUP","Staff conducting supervision:"
"NURSE_TEAM_NAME","Team Name:"
"NURSE_TEAM_START_DATE","Team Start Date:<br />(Date staff started working on the team indicated in the Team Name field)"
"REFERRAL_ADDITIONAL_DIMISSAL_REASON","Additional dismissal reason:"
"REFERRAL_ADDITIONAL_NOTES","Additional Referral Notes:"
"REFERRAL_ADDITIONAL_SOURCE","Goodwill Referral Source:"
"REFERRAL_PROSPECT_0_FOLLOWUP_NURSE","Follow-Up Nurse Home Visitor:"
"REFERRAL_PROSPECT_0_MARKETING_SOURCE","Please specify source"
"REFERRAL_PROSPECT_0_MARKETING_SOURCE","Please specify source:"
"REFERRAL_PROSPECT_0_NOTES","Contact Log<br>"
"REFERRAL_PROSPECT_0_SOURCE_CODE","XXX. Referral Source Code"
"REFERRAL_PROSPECT_0_SOURCE_CODE","Referral Source Code"
"REFERRAL_PROSPECT_0_WAIT_LIST","Waiting List"
"REFERRAL_PROSPECT_DEMO_0_NAME_LAST","Last Name"
"REFERRAL_PROSPECT_DEMO_1_CELL","Cell Phone"
"REFERRAL_PROSPECT_DEMO_1_DOB","DOB"
"REFERRAL_PROSPECT_DEMO_1_EDD","EDD at referral"
"REFERRAL_PROSPECT_DEMO_1_EMAIL","E-mail"
"REFERRAL_PROSPECT_DEMO_1_NAME_FIRST","First Name"
"REFERRAL_PROSPECT_DEMO_1_PHONE_HOME","Home Phone"
"REFERRAL_PROSPECT_DEMO_1_PLANG","Primary Language"
"REFERRAL_PROSPECT_DEMO_1_STREET","Address - Street"
"REFERRAL_PROSPECT_DEMO_1_STREET2","Address - Street2"
"REFERRAL_PROSPECT_DEMO_1_WORK","Work Phone"
"REFERRAL_PROSPECT_DEMO_1_ZIP","Address - City, State and Zip Code"
